source_type,pleiades_id,title,longitude,latitude,bin_start_year,bin_end_year,weight
pleiades_transport,305023,Ad Rubras?,7.157147,36.092899,-50,-25,0.001515
pleiades_transport,305023,Ad Rubras?,7.157147,36.092899,-25,0,0.05303
pleiades_settlement,305030,Aquae Thibilitanae,7.270135,36.459865,-50,-25,0.001515
pleiades_settlement,305030,Aquae Thibilitanae,7.270135,36.459865,-25,0,0.05303
pleiades_settlement,305032,*Astora?,6.878282,36.9038465,-350,-325,0.001667
pleiades_settlement,305032,*Astora?,6.878282,36.9038465,-325,-300,0.058333
pleiades_settlement,305032,*Astora?,6.878282,36.9038465,-300,-275,0.141667
pleiades_settlement,305032,*Astora?,6.878282,36.9038465,-275,-250,0.225
pleiades_settlement,305032,*Astora?,6.878282,36.9038465,-250,-225,0.308333
pleiades_settlement,305032,*Astora?,6.878282,36.9038465,-225,-200,0.391667
pleiades_settlement,305032,*Astora?,6.878282,36.9038465,-200,-175,0.475
pleiades_settlement,305032,*Astora?,6.878282,36.9038465,-175,-150,0.558333
pleiades_settlement,305032,*Astora?,6.878282,36.9038465,-150,-125,0.641667
pleiades_settlement,305032,*Astora?,6.878282,36.9038465,-125,-100,0.725
pleiades_settlement,305032,*Astora?,6.878282,36.9038465,-100,-75,0.808333
pleiades_settlement,305032,*Astora?,6.878282,36.9038465,-75,-50,0.891667
pleiades_settlement,305032,*Astora?,6.878282,36.9038465,-50,-25,0.973333
pleiades_settlement,305032,*Astora?,6.878282,36.9038465,-25,0,1.0
pleiades_settlement,305033,Asuccuris?,7.518478,36.608739,-50,-25,0.001515
pleiades_settlement,305033,Asuccuris?,7.518478,36.608739,-25,0,0.05303
pleiades_settlement,305034,Azimacia,6.60429750352,36.3920235308,-50,-25,0.003
pleiades_settlement,305034,Azimacia,6.60429750352,36.3920235308,-25,0,0.099481
pleiades_settlement,305039,Calama,7.427677,36.4643305,-350,-325,0.001667
pleiades_settlement,305039,Calama,7.427677,36.4643305,-325,-300,0.058333
pleiades_settlement,305039,Calama,7.427677,36.4643305,-300,-275,0.141667
pleiades_settlement,305039,Calama,7.427677,36.4643305,-275,-250,0.225
pleiades_settlement,305039,Calama,7.427677,36.4643305,-250,-225,0.308333
pleiades_settlement,305039,Calama,7.427677,36.4643305,-225,-200,0.391667
pleiades_settlement,305039,Calama,7.427677,36.4643305,-200,-175,0.475
pleiades_settlement,305039,Calama,7.427677,36.4643305,-175,-150,0.558333
pleiades_settlement,305039,Calama,7.427677,36.4643305,-150,-125,0.641667
pleiades_settlement,305039,Calama,7.427677,36.4643305,-125,-100,0.725
pleiades_settlement,305039,Calama,7.427677,36.4643305,-100,-75,0.808333
pleiades_settlement,305039,Calama,7.427677,36.4643305,-75,-50,0.891667
pleiades_settlement,305039,Calama,7.427677,36.4643305,-50,-25,0.973333
pleiades_settlement,305039,Calama,7.427677,36.4643305,-25,0,1.0
pleiades_settlement,305048,Castellum Fabatianum?,6.832552,36.283833,-50,-25,0.001515
pleiades_settlement,305048,Castellum Fabatianum?,6.832552,36.283833,-25,0,0.05303
pleiades_settlement,305053,Castellum Subzuaritanum,6.516829,36.233093,-50,-25,0.001515
pleiades_settlement,305053,Castellum Subzuaritanum,6.516829,36.233093,-25,0,0.05303
pleiades_settlement,305058,Celtianis,6.588689,36.838344,-50,-25,0.001515
pleiades_settlement,305058,Celtianis,6.588689,36.838344,-25,0,0.05303
pleiades_settlement,305063,Chullu,6.562081,37.0078525,-350,-325,0.001667
pleiades_settlement,305063,Chullu,6.562081,37.0078525,-325,-300,0.058333
pleiades_settlement,305063,Chullu,6.562081,37.0078525,-300,-275,0.141667
pleiades_settlement,305063,Chullu,6.562081,37.0078525,-275,-250,0.225
pleiades_settlement,305063,Chullu,6.562081,37.0078525,-250,-225,0.308333
pleiades_settlement,305063,Chullu,6.562081,37.0078525,-225,-200,0.391667
pleiades_settlement,305063,Chullu,6.562081,37.0078525,-200,-175,0.475
pleiades_settlement,305063,Chullu,6.562081,37.0078525,-175,-150,0.558333
pleiades_settlement,305063,Chullu,6.562081,37.0078525,-150,-125,0.641667
pleiades_settlement,305063,Chullu,6.562081,37.0078525,-125,-100,0.725
pleiades_settlement,305063,Chullu,6.562081,37.0078525,-100,-75,0.808333
pleiades_settlement,305063,Chullu,6.562081,37.0078525,-75,-50,0.891667
pleiades_settlement,305063,Chullu,6.562081,37.0078525,-50,-25,0.973333
pleiades_settlement,305063,Chullu,6.562081,37.0078525,-25,0,1.0
pleiades_settlement,305064,Cirta/Constantina,6.61330266667,36.3681146667,-350,-325,0.001667
pleiades_settlement,305064,Cirta/Constantina,6.61330266667,36.3681146667,-325,-300,0.058333
pleiades_settlement,305064,Cirta/Constantina,6.61330266667,36.3681146667,-300,-275,0.141667
pleiades_settlement,305064,Cirta/Constantina,6.61330266667,36.3681146667,-275,-250,0.225
pleiades_settlement,305064,Cirta/Constantina,6.61330266667,36.3681146667,-250,-225,0.308333
pleiades_settlement,305064,Cirta/Constantina,6.61330266667,36.3681146667,-225,-200,0.391667
pleiades_settlement,305064,Cirta/Constantina,6.61330266667,36.3681146667,-200,-175,0.475
pleiades_settlement,305064,Cirta/Constantina,6.61330266667,36.3681146667,-175,-150,0.558333
pleiades_settlement,305064,Cirta/Constantina,6.61330266667,36.3681146667,-150,-125,0.641667
pleiades_settlement,305064,Cirta/Constantina,6.61330266667,36.3681146667,-125,-100,0.725
pleiades_settlement,305064,Cirta/Constantina,6.61330266667,36.3681146667,-100,-75,0.808333
pleiades_settlement,305064,Cirta/Constantina,6.61330266667,36.3681146667,-75,-50,0.891667
pleiades_settlement,305064,Cirta/Constantina,6.61330266667,36.3681146667,-50,-25,0.973333
pleiades_settlement,305064,Cirta/Constantina,6.61330266667,36.3681146667,-25,0,1.0
pleiades_production,993452096,Ghar El Kebir Quarries,10.9961232,37.0595979,-50,-25,0.003
pleiades_production,993452096,Ghar El Kebir Quarries,10.9961232,37.0595979,-25,0,0.099481
pleiades_production,776367157,Roman villa at Anagnina Metro station ,12.5872779,41.8432658,-50,-25,0.003
pleiades_production,776367157,Roman villa at Anagnina Metro station ,12.5872779,41.8432658,-25,0,0.099481
pleiades_production,637350139,Colle Oliva,12.6274873976,41.7960055501,-350,-325,0.001667
pleiades_production,637350139,Colle Oliva,12.6274873976,41.7960055501,-325,-300,0.058333
pleiades_production,637350139,Colle Oliva,12.6274873976,41.7960055501,-300,-275,0.141667
pleiades_production,637350139,Colle Oliva,12.6274873976,41.7960055501,-275,-250,0.225
pleiades_production,637350139,Colle Oliva,12.6274873976,41.7960055501,-250,-225,0.308333
pleiades_production,637350139,Colle Oliva,12.6274873976,41.7960055501,-225,-200,0.391667
pleiades_production,637350139,Colle Oliva,12.6274873976,41.7960055501,-200,-175,0.475
pleiades_production,637350139,Colle Oliva,12.6274873976,41.7960055501,-175,-150,0.558333
pleiades_production,637350139,Colle Oliva,12.6274873976,41.7960055501,-150,-125,0.641667
pleiades_production,637350139,Colle Oliva,12.6274873976,41.7960055501,-125,-100,0.725
pleiades_production,637350139,Colle Oliva,12.6274873976,41.7960055501,-100,-75,0.808333
pleiades_production,637350139,Colle Oliva,12.6274873976,41.7960055501,-75,-50,0.891667
pleiades_production,637350139,Colle Oliva,12.6274873976,41.7960055501,-50,-25,0.971818
pleiades_production,637350139,Colle Oliva,12.6274873976,41.7960055501,-25,0,0.94697
pleiades_settlement,998907993,Boville Ernica,13.466667,41.65,-700,-675,0.3125
pleiades_settlement,998907993,Boville Ernica,13.466667,41.65,-675,-650,0.4375
pleiades_settlement,998907993,Boville Ernica,13.466667,41.65,-650,-625,0.5625
pleiades_settlement,998907993,Boville Ernica,13.466667,41.65,-625,-600,0.6875
pleiades_settlement,998907993,Boville Ernica,13.466667,41.65,-600,-575,0.8125
pleiades_settlement,998907993,Boville Ernica,13.466667,41.65,-575,-550,0.9375
pleiades_settlement,998907993,Boville Ernica,13.466667,41.65,-550,-525,1.0
pleiades_settlement,998907993,Boville Ernica,13.466667,41.65,-525,-500,1.0
pleiades_settlement,998907993,Boville Ernica,13.466667,41.65,-500,-475,1.0
pleiades_settlement,998907993,Boville Ernica,13.466667,41.65,-475,-450,1.0
pleiades_settlement,998907993,Boville Ernica,13.466667,41.65,-450,-425,1.0
pleiades_settlement,998907993,Boville Ernica,13.466667,41.65,-425,-400,1.0
pleiades_settlement,998907993,Boville Ernica,13.466667,41.65,-400,-375,1.0
pleiades_settlement,998907993,Boville Ernica,13.466667,41.65,-375,-350,1.0
pleiades_settlement,998907993,Boville Ernica,13.466667,41.65,-350,-325,1.0
pleiades_settlement,998907993,Boville Ernica,13.466667,41.65,-325,-300,1.0
pleiades_settlement,998907993,Boville Ernica,13.466667,41.65,-300,-275,1.0
pleiades_settlement,998907993,Boville Ernica,13.466667,41.65,-275,-250,1.0
pleiades_settlement,998907993,Boville Ernica,13.466667,41.65,-250,-225,1.0
pleiades_settlement,998907993,Boville Ernica,13.466667,41.65,-225,-200,1.0
pleiades_settlement,998907993,Boville Ernica,13.466667,41.65,-200,-175,1.0
pleiades_settlement,998907993,Boville Ernica,13.466667,41.65,-175,-150,1.0
pleiades_settlement,998907993,Boville Ernica,13.466667,41.65,-150,-125,1.0
pleiades_settlement,998907993,Boville Ernica,13.466667,41.65,-125,-100,1.0
pleiades_settlement,998907993,Boville Ernica,13.466667,41.65,-100,-75,1.0
pleiades_settlement,998907993,Boville Ernica,13.466667,41.65,-75,-50,1.0
pleiades_settlement,998907993,Boville Ernica,13.466667,41.65,-50,-25,1.0
pleiades_settlement,998907993,Boville Ernica,13.466667,41.65,-25,0,1.0
pleiades_settlement,262148219,Piana di Monte Verna,14.319641339,41.1849709375,-350,-325,0.001667
pleiades_settlement,262148219,Piana di Monte Verna,14.319641339,41.1849709375,-325,-300,0.058333
pleiades_settlement,262148219,Piana di Monte Verna,14.319641339,41.1849709375,-300,-275,0.141667
pleiades_settlement,262148219,Piana di Monte Verna,14.319641339,41.1849709375,-275,-250,0.225
pleiades_settlement,262148219,Piana di Monte Verna,14.319641339,41.1849709375,-250,-225,0.308333
pleiades_settlement,262148219,Piana di Monte Verna,14.319641339,41.1849709375,-225,-200,0.391667
pleiades_settlement,262148219,Piana di Monte Verna,14.319641339,41.1849709375,-200,-175,0.475
pleiades_settlement,262148219,Piana di Monte Verna,14.319641339,41.1849709375,-175,-150,0.558333
pleiades_settlement,262148219,Piana di Monte Verna,14.319641339,41.1849709375,-150,-125,0.641667
pleiades_settlement,262148219,Piana di Monte Verna,14.319641339,41.1849709375,-125,-100,0.725
pleiades_settlement,262148219,Piana di Monte Verna,14.319641339,41.1849709375,-100,-75,0.808333
pleiades_settlement,262148219,Piana di Monte Verna,14.319641339,41.1849709375,-75,-50,0.891667
pleiades_settlement,262148219,Piana di Monte Verna,14.319641339,41.1849709375,-50,-25,0.971818
pleiades_settlement,262148219,Piana di Monte Verna,14.319641339,41.1849709375,-25,0,0.94697
pleiades_production,388120836,Villa of Caius Olius Ampliatus,14.3449071916,40.8472057403,-50,-25,0.003
pleiades_production,388120836,Villa of Caius Olius Ampliatus,14.3449071916,40.8472057403,-25,0,0.099481
pleiades_settlement,546680198,Henchir Hnich,9.10115316148,36.3478400418,-50,-25,0.003
pleiades_settlement,546680198,Henchir Hnich,9.10115316148,36.3478400418,-25,0,0.099481
pleiades_transport,176421766,Ponte di Pratolungo,12.5937252288,41.9328047919,-350,-325,0.003297
pleiades_transport,176421766,Ponte di Pratolungo,12.5937252288,41.9328047919,-325,-300,0.108706
pleiades_transport,176421766,Ponte di Pratolungo,12.5937252288,41.9328047919,-300,-275,0.242039
pleiades_transport,176421766,Ponte di Pratolungo,12.5937252288,41.9328047919,-275,-250,0.347594
pleiades_transport,176421766,Ponte di Pratolungo,12.5937252288,41.9328047919,-250,-225,0.425372
pleiades_transport,176421766,Ponte di Pratolungo,12.5937252288,41.9328047919,-225,-200,0.475372
pleiades_transport,176421766,Ponte di Pratolungo,12.5937252288,41.9328047919,-200,-175,0.497594
pleiades_transport,176421766,Ponte di Pratolungo,12.5937252288,41.9328047919,-175,-150,0.492039
pleiades_transport,176421766,Ponte di Pratolungo,12.5937252288,41.9328047919,-150,-125,0.458706
pleiades_transport,176421766,Ponte di Pratolungo,12.5937252288,41.9328047919,-125,-100,0.397594
pleiades_transport,176421766,Ponte di Pratolungo,12.5937252288,41.9328047919,-100,-75,0.308706
pleiades_transport,176421766,Ponte di Pratolungo,12.5937252288,41.9328047919,-75,-50,0.192039
pleiades_transport,176421766,Ponte di Pratolungo,12.5937252288,41.9328047919,-50,-25,0.050964
pleiades_production,119022475,Potter's workshop,14.4794174,40.7526867,-50,-25,0.003
pleiades_production,119022475,Potter's workshop,14.4794174,40.7526867,-25,0,0.099481
pleiades_transport,135082913,Unnamed Roman bridge,13.6829694572,41.6701659951,-50,-25,0.003
pleiades_transport,135082913,Unnamed Roman bridge,13.6829694572,41.6701659951,-25,0,0.099481
pleiades_transport,663875862,San Giuliano Roman bridge,13.7989589,41.6336248,-50,-25,0.003
pleiades_transport,663875862,San Giuliano Roman bridge,13.7989589,41.6336248,-25,0,0.099481
pleiades_transport,267702571,Clivus Scauri,12.4912209346,41.8863923292,-50,-25,0.001485
pleiades_transport,267702571,Clivus Scauri,12.4912209346,41.8863923292,-25,0,0.050643
pleiades_settlement,572637979,Mandra Castellone,14.1310175,41.4902367,-350,-325,0.001667
pleiades_settlement,572637979,Mandra Castellone,14.1310175,41.4902367,-325,-300,0.058333
pleiades_settlement,572637979,Mandra Castellone,14.1310175,41.4902367,-300,-275,0.141667
pleiades_settlement,572637979,Mandra Castellone,14.1310175,41.4902367,-275,-250,0.225
pleiades_settlement,572637979,Mandra Castellone,14.1310175,41.4902367,-250,-225,0.308333
pleiades_settlement,572637979,Mandra Castellone,14.1310175,41.4902367,-225,-200,0.391667
pleiades_settlement,572637979,Mandra Castellone,14.1310175,41.4902367,-200,-175,0.475
pleiades_settlement,572637979,Mandra Castellone,14.1310175,41.4902367,-175,-150,0.558333
pleiades_settlement,572637979,Mandra Castellone,14.1310175,41.4902367,-150,-125,0.641667
pleiades_settlement,572637979,Mandra Castellone,14.1310175,41.4902367,-125,-100,0.725
pleiades_settlement,572637979,Mandra Castellone,14.1310175,41.4902367,-100,-75,0.808333
pleiades_settlement,572637979,Mandra Castellone,14.1310175,41.4902367,-75,-50,0.891667
pleiades_settlement,572637979,Mandra Castellone,14.1310175,41.4902367,-50,-25,0.971818
pleiades_settlement,572637979,Mandra Castellone,14.1310175,41.4902367,-25,0,0.94697
pleiades_production,52863698,Villa Romana di Boscorotto ,14.3892132812,41.0017570209,-50,-25,0.003
pleiades_production,52863698,Villa Romana di Boscorotto ,14.3892132812,41.0017570209,-25,0,0.099481
pleiades_transport,547266548,Roman Bridge (Auletta),15.3816844812,40.5710452228,-50,-25,0.003
pleiades_transport,547266548,Roman Bridge (Auletta),15.3816844812,40.5710452228,-25,0,0.099481
pleiades_transport,157798,Ad Horrea,6.956062,43.549999,-50,-25,0.001515
pleiades_transport,157798,Ad Horrea,6.956062,43.549999,-25,0,0.05303
pleiades_settlement,157802,Alb(i)um Intimilium/Albintimilium,7.625772,43.789146,-550,-525,0.056818
pleiades_settlement,157802,Alb(i)um Intimilium/Albintimilium,7.625772,43.789146,-525,-500,0.170455
pleiades_settlement,157802,Alb(i)um Intimilium/Albintimilium,7.625772,43.789146,-500,-475,0.284091
pleiades_settlement,157802,Alb(i)um Intimilium/Albintimilium,7.625772,43.789146,-475,-450,0.397727
pleiades_settlement,157802,Alb(i)um Intimilium/Albintimilium,7.625772,43.789146,-450,-425,0.511364
pleiades_settlement,157802,Alb(i)um Intimilium/Albintimilium,7.625772,43.789146,-425,-400,0.625
pleiades_settlement,157802,Alb(i)um Intimilium/Albintimilium,7.625772,43.789146,-400,-375,0.738636
pleiades_settlement,157802,Alb(i)um Intimilium/Albintimilium,7.625772,43.789146,-375,-350,0.852273
pleiades_settlement,157802,Alb(i)um Intimilium/Albintimilium,7.625772,43.789146,-350,-325,0.963636
pleiades_settlement,157802,Alb(i)um Intimilium/Albintimilium,7.625772,43.789146,-325,-300,1.0
pleiades_settlement,157802,Alb(i)um Intimilium/Albintimilium,7.625772,43.789146,-300,-275,1.0
pleiades_settlement,157802,Alb(i)um Intimilium/Albintimilium,7.625772,43.789146,-275,-250,1.0
pleiades_settlement,157802,Alb(i)um Intimilium/Albintimilium,7.625772,43.789146,-250,-225,1.0
pleiades_settlement,157802,Alb(i)um Intimilium/Albintimilium,7.625772,43.789146,-225,-200,1.0
pleiades_settlement,157802,Alb(i)um Intimilium/Albintimilium,7.625772,43.789146,-200,-175,1.0
pleiades_settlement,157802,Alb(i)um Intimilium/Albintimilium,7.625772,43.789146,-175,-150,1.0
pleiades_settlement,157802,Alb(i)um Intimilium/Albintimilium,7.625772,43.789146,-150,-125,1.0
pleiades_settlement,157802,Alb(i)um Intimilium/Albintimilium,7.625772,43.789146,-125,-100,1.0
pleiades_settlement,157802,Alb(i)um Intimilium/Albintimilium,7.625772,43.789146,-100,-75,1.0
pleiades_settlement,157802,Alb(i)um Intimilium/Albintimilium,7.625772,43.789146,-75,-50,1.0
pleiades_settlement,157802,Alb(i)um Intimilium/Albintimilium,7.625772,43.789146,-50,-25,1.0
pleiades_settlement,157802,Alb(i)um Intimilium/Albintimilium,7.625772,43.789146,-25,0,1.0
pleiades_settlement,157803,Album Ingaunum/Albingaunum,8.21493,44.0484,-50,-25,0.003
pleiades_settlement,157803,Album Ingaunum/Albingaunum,8.21493,44.0484,-25,0,0.099481
pleiades_transport,157810,*Anao,7.333909,43.688824,-50,-25,0.003
pleiades_transport,157810,*Anao,7.333909,43.688824,-25,0,0.099481
pleiades_settlement,157812,Antipolis,7.120902,43.580587,-700,-675,0.3125
pleiades_settlement,157812,Antipolis,7.120902,43.580587,-675,-650,0.4375
pleiades_settlement,157812,Antipolis,7.120902,43.580587,-650,-625,0.5625
pleiades_settlement,157812,Antipolis,7.120902,43.580587,-625,-600,0.6875
pleiades_settlement,157812,Antipolis,7.120902,43.580587,-600,-575,0.8125
pleiades_settlement,157812,Antipolis,7.120902,43.580587,-575,-550,0.9375
pleiades_settlement,157812,Antipolis,7.120902,43.580587,-550,-525,1.0
pleiades_settlement,157812,Antipolis,7.120902,43.580587,-525,-500,1.0
pleiades_settlement,157812,Antipolis,7.120902,43.580587,-500,-475,1.0
pleiades_settlement,157812,Antipolis,7.120902,43.580587,-475,-450,1.0
pleiades_settlement,157812,Antipolis,7.120902,43.580587,-450,-425,1.0
pleiades_settlement,157812,Antipolis,7.120902,43.580587,-425,-400,1.0
pleiades_settlement,157812,Antipolis,7.120902,43.580587,-400,-375,1.0
pleiades_settlement,157812,Antipolis,7.120902,43.580587,-375,-350,1.0
pleiades_settlement,157812,Antipolis,7.120902,43.580587,-350,-325,1.0
pleiades_settlement,157812,Antipolis,7.120902,43.580587,-325,-300,1.0
pleiades_settlement,157812,Antipolis,7.120902,43.580587,-300,-275,1.0
pleiades_settlement,157812,Antipolis,7.120902,43.580587,-275,-250,1.0
pleiades_settlement,157812,Antipolis,7.120902,43.580587,-250,-225,1.0
pleiades_settlement,157812,Antipolis,7.120902,43.580587,-225,-200,1.0
pleiades_settlement,157812,Antipolis,7.120902,43.580587,-200,-175,1.0
pleiades_settlement,157812,Antipolis,7.120902,43.580587,-175,-150,1.0
pleiades_settlement,157812,Antipolis,7.120902,43.580587,-150,-125,1.0
pleiades_settlement,157812,Antipolis,7.120902,43.580587,-125,-100,1.0
pleiades_settlement,157812,Antipolis,7.120902,43.580587,-100,-75,1.0
pleiades_settlement,157812,Antipolis,7.120902,43.580587,-75,-50,1.0
pleiades_settlement,157812,Antipolis,7.120902,43.580587,-50,-25,1.0
pleiades_settlement,157812,Antipolis,7.120902,43.580587,-25,0,1.0
pleiades_transport,157812,Antipolis,7.120902,43.580587,-700,-675,0.3125
pleiades_transport,157812,Antipolis,7.120902,43.580587,-675,-650,0.4375
pleiades_transport,157812,Antipolis,7.120902,43.580587,-650,-625,0.5625
pleiades_transport,157812,Antipolis,7.120902,43.580587,-625,-600,0.6875
pleiades_transport,157812,Antipolis,7.120902,43.580587,-600,-575,0.8125
pleiades_transport,157812,Antipolis,7.120902,43.580587,-575,-550,0.9375
pleiades_transport,157812,Antipolis,7.120902,43.580587,-550,-525,1.0
pleiades_transport,157812,Antipolis,7.120902,43.580587,-525,-500,1.0
pleiades_transport,157812,Antipolis,7.120902,43.580587,-500,-475,1.0
pleiades_transport,157812,Antipolis,7.120902,43.580587,-475,-450,1.0
pleiades_transport,157812,Antipolis,7.120902,43.580587,-450,-425,1.0
pleiades_transport,157812,Antipolis,7.120902,43.580587,-425,-400,1.0
pleiades_transport,157812,Antipolis,7.120902,43.580587,-400,-375,1.0
pleiades_transport,157812,Antipolis,7.120902,43.580587,-375,-350,1.0
pleiades_transport,157812,Antipolis,7.120902,43.580587,-350,-325,1.0
pleiades_transport,157812,Antipolis,7.120902,43.580587,-325,-300,1.0
pleiades_transport,157812,Antipolis,7.120902,43.580587,-300,-275,1.0
pleiades_transport,157812,Antipolis,7.120902,43.580587,-275,-250,1.0
pleiades_transport,157812,Antipolis,7.120902,43.580587,-250,-225,1.0
pleiades_transport,157812,Antipolis,7.120902,43.580587,-225,-200,1.0
pleiades_transport,157812,Antipolis,7.120902,43.580587,-200,-175,1.0
pleiades_transport,157812,Antipolis,7.120902,43.580587,-175,-150,1.0
pleiades_transport,157812,Antipolis,7.120902,43.580587,-150,-125,1.0
pleiades_transport,157812,Antipolis,7.120902,43.580587,-125,-100,1.0
pleiades_transport,157812,Antipolis,7.120902,43.580587,-100,-75,1.0
pleiades_transport,157812,Antipolis,7.120902,43.580587,-75,-50,1.0
pleiades_transport,157812,Antipolis,7.120902,43.580587,-50,-25,1.0
pleiades_transport,157812,Antipolis,7.120902,43.580587,-25,0,1.0
pleiades_settlement,157816,Athenopolis,6.640921,43.270134,-350,-325,0.001667
pleiades_settlement,157816,Athenopolis,6.640921,43.270134,-325,-300,0.058333
pleiades_settlement,157816,Athenopolis,6.640921,43.270134,-300,-275,0.141667
pleiades_settlement,157816,Athenopolis,6.640921,43.270134,-275,-250,0.225
pleiades_settlement,157816,Athenopolis,6.640921,43.270134,-250,-225,0.308333
pleiades_settlement,157816,Athenopolis,6.640921,43.270134,-225,-200,0.391667
pleiades_settlement,157816,Athenopolis,6.640921,43.270134,-200,-175,0.475
pleiades_settlement,157816,Athenopolis,6.640921,43.270134,-175,-150,0.558333
pleiades_settlement,157816,Athenopolis,6.640921,43.270134,-150,-125,0.641667
pleiades_settlement,157816,Athenopolis,6.640921,43.270134,-125,-100,0.725
pleiades_settlement,157816,Athenopolis,6.640921,43.270134,-100,-75,0.808333
pleiades_settlement,157816,Athenopolis,6.640921,43.270134,-75,-50,0.891667
pleiades_settlement,157816,Athenopolis,6.640921,43.270134,-50,-25,0.971818
pleiades_settlement,157816,Athenopolis,6.640921,43.270134,-25,0,0.94697
pleiades_transport,157817,*Avisio,7.381752,43.724847,-50,-25,0.003
pleiades_transport,157817,*Avisio,7.381752,43.724847,-25,0,0.099481
pleiades_settlement,157819,Baou-des-Noirs,7.1240229,43.7429727,-550,-525,0.056818
pleiades_settlement,157819,Baou-des-Noirs,7.1240229,43.7429727,-525,-500,0.170455
pleiades_settlement,157819,Baou-des-Noirs,7.1240229,43.7429727,-500,-475,0.284091
pleiades_settlement,157819,Baou-des-Noirs,7.1240229,43.7429727,-475,-450,0.397727
pleiades_settlement,157819,Baou-des-Noirs,7.1240229,43.7429727,-450,-425,0.511364
pleiades_settlement,157819,Baou-des-Noirs,7.1240229,43.7429727,-425,-400,0.625
pleiades_settlement,157819,Baou-des-Noirs,7.1240229,43.7429727,-400,-375,0.738636
pleiades_settlement,157819,Baou-des-Noirs,7.1240229,43.7429727,-375,-350,0.852273
pleiades_settlement,157819,Baou-des-Noirs,7.1240229,43.7429727,-350,-325,0.96197
pleiades_settlement,157819,Baou-des-Noirs,7.1240229,43.7429727,-325,-300,0.941667
pleiades_settlement,157819,Baou-des-Noirs,7.1240229,43.7429727,-300,-275,0.858333
pleiades_settlement,157819,Baou-des-Noirs,7.1240229,43.7429727,-275,-250,0.775
pleiades_settlement,157819,Baou-des-Noirs,7.1240229,43.7429727,-250,-225,0.691667
pleiades_settlement,157819,Baou-des-Noirs,7.1240229,43.7429727,-225,-200,0.608333
pleiades_settlement,157819,Baou-des-Noirs,7.1240229,43.7429727,-200,-175,0.525
pleiades_settlement,157819,Baou-des-Noirs,7.1240229,43.7429727,-175,-150,0.441667
pleiades_settlement,157819,Baou-des-Noirs,7.1240229,43.7429727,-150,-125,0.358333
pleiades_settlement,157819,Baou-des-Noirs,7.1240229,43.7429727,-125,-100,0.275
pleiades_settlement,157819,Baou-des-Noirs,7.1240229,43.7429727,-100,-75,0.191667
pleiades_settlement,157819,Baou-des-Noirs,7.1240229,43.7429727,-75,-50,0.108333
pleiades_settlement,157819,Baou-des-Noirs,7.1240229,43.7429727,-50,-25,0.026667
pleiades_production,157825,Boulouris,6.824677,43.430529,-50,-25,0.001515
pleiades_production,157825,Boulouris,6.824677,43.430529,-25,0,0.05303
pleiades_production,157826,Bouteillière,6.741268,43.485868,-50,-25,0.001515
pleiades_production,157826,Bouteillière,6.741268,43.485868,-25,0,0.05303
pleiades_settlement,157827,*Brigomagus,6.758067,43.864627,-50,-25,0.003
pleiades_settlement,157827,*Brigomagus,6.758067,43.864627,-25,0,0.099481
pleiades_production,157828,Bussana,7.8388778366,43.8211080147,-50,-25,0.003
pleiades_production,157828,Bussana,7.8388778366,43.8211080147,-25,0,0.099481
pleiades_production,157833,Le Candéou,6.87945,43.62179,-350,-325,0.001667
pleiades_production,157833,Le Candéou,6.87945,43.62179,-325,-300,0.058333
pleiades_production,157833,Le Candéou,6.87945,43.62179,-300,-275,0.141667
pleiades_production,157833,Le Candéou,6.87945,43.62179,-275,-250,0.225
pleiades_production,157833,Le Candéou,6.87945,43.62179,-250,-225,0.308333
pleiades_production,157833,Le Candéou,6.87945,43.62179,-225,-200,0.391667
pleiades_production,157833,Le Candéou,6.87945,43.62179,-200,-175,0.475
pleiades_production,157833,Le Candéou,6.87945,43.62179,-175,-150,0.558333
pleiades_production,157833,Le Candéou,6.87945,43.62179,-150,-125,0.641667
pleiades_production,157833,Le Candéou,6.87945,43.62179,-125,-100,0.725
pleiades_production,157833,Le Candéou,6.87945,43.62179,-100,-75,0.808333
pleiades_production,157833,Le Candéou,6.87945,43.62179,-75,-50,0.891667
pleiades_production,157833,Le Candéou,6.87945,43.62179,-50,-25,0.971818
pleiades_production,157833,Le Candéou,6.87945,43.62179,-25,0,0.94697
pleiades_settlement,157834,Cemenelum,7.2758295,43.7194725,-350,-325,0.001667
pleiades_settlement,157834,Cemenelum,7.2758295,43.7194725,-325,-300,0.058333
pleiades_settlement,157834,Cemenelum,7.2758295,43.7194725,-300,-275,0.141667
pleiades_settlement,157834,Cemenelum,7.2758295,43.7194725,-275,-250,0.225
pleiades_settlement,157834,Cemenelum,7.2758295,43.7194725,-250,-225,0.308333
pleiades_settlement,157834,Cemenelum,7.2758295,43.7194725,-225,-200,0.391667
pleiades_settlement,157834,Cemenelum,7.2758295,43.7194725,-200,-175,0.475
pleiades_settlement,157834,Cemenelum,7.2758295,43.7194725,-175,-150,0.558333
pleiades_settlement,157834,Cemenelum,7.2758295,43.7194725,-150,-125,0.641667
pleiades_settlement,157834,Cemenelum,7.2758295,43.7194725,-125,-100,0.725
pleiades_settlement,157834,Cemenelum,7.2758295,43.7194725,-100,-75,0.808333
pleiades_settlement,157834,Cemenelum,7.2758295,43.7194725,-75,-50,0.891667
