pleiades_id,title,longitude,latitude,location_precision,feature_types,time_periods,sources,in_window_bins
315025,Henchir-Sidi-Ahmed,9.66769,36.745637,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315026,Henchir-Sidi-Amara,9.75,36.25,rough,"settlement, citadel",roman,pleiades_settlement,0.102
315027,Henchir-Sidi-Ameur,9.950543,36.460813,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315028,Henchir-Sidi-ben-Nour,10.313763,36.6181,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315029,Henchir-Sidi-Bou-Douib,10.479082,36.557671,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315031,Henchir-Snobbeur,9.690507,36.442544,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315032,Henchir-Teffaha,9.591841,36.710026,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315033,Henchir-Touidjine,9.643844,36.745427,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315038,Hippo Diarrhytus,9.873108,37.276147,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315041,Horrea Caelia,10.507908,36.030099,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315044,Inuca,10.012412,36.728132,precise,settlement,"hellenistic-republican,roman",pleiades_settlement,7.145
315046,K-15-I,10.314179,36.369777,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315049,Kef-er-Rechga,9.066589,36.649913,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315050,Kerkouane,11.0989635112,36.9463970638,precise,"settlement, cemetery",hellenistic-republican,pleiades_settlement,4.0
315053,Ksar-es-Soudane,10.281119,36.4306695,precise,settlement,roman,pleiades_settlement,0.102
315055,Ksar Tyr,9.798231,36.5998265,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315057,L-7-1,10.264998,36.360448,precise,settlement,roman,pleiades_settlement,0.102
315058,L-12-I,10.291349,36.366781,precise,settlement,roman,pleiades_settlement,0.102
315059,Lalla Maiza,8.873348,36.394738,precise,settlement,"roman,late-antique,twentieth-ce",pleiades_settlement,0.055
315060,Lamniana?,10.471795,36.275428,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315061,Lares,8.841397,36.081288,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315062,Ghar El Kebir settlement,10.9966628865,37.0587376754,precise,"settlement, archaeological-site","hellenistic-republican,roman",pleiades_settlement,7.145
315063,Limisa,9.69141823837,36.0351168684,precise,settlement,"hellenistic-republican,roman,roman-early-empire-late-antique,late-antique",pleiades_settlement,7.2
315065,Madauros,7.90228590473,36.0776105205,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315068,*Maragui Sara?,9.25,36.25,rough,settlement,roman,pleiades_settlement,0.102
315069,Marsa Nouira,9.507797,37.26988,precise,settlement,roman,pleiades_settlement,0.102
315070,Masculula,8.517999,36.354507,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315071,*Matar,9.667433,37.0378485,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315072,Maxula,10.271569,36.768841,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315073,*Medd(a),9.52286,36.797938,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315074,Mediccera,10.26075,36.195833,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315075,Membressa,9.613446,36.648688,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315076,Membrone?,10.017825,37.100163,precise,settlement,"hellenistic-republican,roman",pleiades_settlement,7.145
315077,Mennzel-bel-Gassem,10.995119,36.943192,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315080,Midicca?,10.538681,36.513658,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315082,Missua,10.899956,36.999978,precise,settlement,"hellenistic-republican,roman",pleiades_settlement,7.145
315083,Miz(…),9.50765,36.421726,precise,settlement,"hellenistic-republican,roman",pleiades_settlement,7.145
315084,Municipium Aurelium Commodianum/Thibiuca?,9.884781,36.532162,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315085,Musti,9.14405459259,36.3365827917,precise,"settlement, archaeological-site","hellenistic-republican,roman,late-antique,twentieth-ce,twenty-first-ce",pleiades_settlement,7.2
315088,Muzuc,9.800296,36.025724,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315090,N-4-I,10.236586,36.349175,precise,settlement,roman,pleiades_settlement,0.102
315091,Naraggara,8.356079,36.223438,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315092,*Naro/Aquae Persianae,10.327692,36.731005,precise,settlement,"roman,late-antique,twentieth-ce,twenty-first-ce",pleiades_settlement,0.055
315093,Neapolis,10.7183542495,36.4403375418,precise,settlement,"classical,hellenistic-republican,roman,late-antique",pleiades_settlement,17.6
315094,Nepheris,10.383068,36.615106,precise,settlement,"hellenistic-republican,roman",pleiades_settlement,7.145
315095,Novae Aquilianae?,9.024258,36.640531,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315098,O-14-I,10.334501,36.343449,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315099,Onellaba?/Odiana,8.175841,36.624498,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315100,Orbita?,10.448014,36.126163,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315103,Pagus Fortunalis,9.954528,36.610887,precise,settlement,roman,pleiades_settlement,0.102
315105,Pagus Ma(...)rensium,8.489912,36.742692,precise,settlement,roman,pleiades_settlement,0.102
315106,Pagus Mercurialis?,10.062114,36.556084,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315108,Pagus Suttuensis,8.421198,36.418637,precise,settlement,roman,pleiades_settlement,0.102
315110,Pagus Trisipensis?,8.978073,36.726902,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315111,Pagus Veneriensis,8.749857,36.333162,precise,settlement,roman,pleiades_settlement,0.102
315113,Pheradi Maius,10.3986860393,36.2495803938,precise,"settlement, archaeological-site","hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315114,Picus,9.142701,36.615628,precise,settlement,"hellenistic-republican,roman",pleiades_settlement,7.145
315115,*Popthensis,8.314198,36.310721,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315116,Praedia B(...),9.25,36.25,rough,villa,roman,pleiades_production,0.102
315117,*Praedia Buritanorum,9.713474,36.892965,precise,villa,"roman,late-antique",pleiades_production,0.055
315118,Praedia Pullaienorum,9.120605,36.43235,precise,villa,roman,pleiades_production,0.102
315119,Praedia Rufii Volusiani,9.291762,36.464686,precise,villa,"roman,late-antique",pleiades_production,0.055
315121,Pupput,10.562216,36.392998,precise,settlement,"hellenistic-republican,roman,roman-early-empire-late-antique,late-antique",pleiades_settlement,7.2
315123,Q-9-I,10.275964,36.32946,precise,settlement,roman,pleiades_settlement,0.102
315124,Q-12-I,10.30227,36.329611,precise,settlement,roman,pleiades_settlement,0.102
315127,Ras-el-Kasba,9.043874,36.969765,precise,villa,"roman,late-antique",pleiades_production,0.055
315128,Ras Enghela,9.740962,37.344573,precise,villa,"roman,late-antique",pleiades_production,0.055
315129,Ras Maamoura,10.804516,36.465037,precise,settlement,roman,pleiades_settlement,0.102
315131,Rucuma,9.521675,37.048181,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315132,Rusucmona?/Castra Delia,10.2158515,37.168499,precise,settlement,"hellenistic-republican,roman",pleiades_settlement,7.145
315134,Sabzia,9.827731,36.286683,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315136,Saltus Blandianus,9.143819,36.563753,precise,villa,roman,pleiades_production,0.102
315137,Saltus Burunitanus,9.083551,36.766375,precise,villa,roman,pleiades_production,0.102
315138,Saltus Domitianus,9.181016,36.597924,precise,villa,roman,pleiades_production,0.102
315139,Saltus Lamianus,9.24277,36.605963,precise,villa,roman,pleiades_production,0.102
315140,Saltus Neronianus,9.342536,36.612535,precise,villa,roman,pleiades_production,0.102
315141,Saltus Philomusianus,8.669907,36.516842,precise,"villa, estate","roman,first-ce",pleiades_production,0.055
315142,Saltus Tuzritanus,9.209926,36.416006,precise,villa,roman,pleiades_production,0.102
315143,Saltus Udensis,9.195726,36.380061,precise,villa,roman,pleiades_production,0.102
315144,Saradi(...),9.601684,36.092496,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315147,Segermes,10.301692,36.345023,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315148,Semta,9.887345,36.269282,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315149,Septim(...),9.796048,36.577046,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315150,*Seressi,9.773609,36.166741,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315151,Siagu,10.5909,36.43399,precise,settlement,"hellenistic-republican,roman,late-antique,twenty-first-ce",pleiades_settlement,7.2
315152,Sicca Veneria,8.712204,36.18057,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315153,Sicilibba,9.873597,36.68588,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315154,*Sicingi,10.606063,36.831044,precise,settlement,"hellenistic-republican,roman",pleiades_settlement,7.145
315155,Sidi-Abd-el-Djedidi,9.726641,36.045369,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315156,Sidi-Abd-es-Smet,9.332566,36.332511,precise,settlement,roman,pleiades_settlement,0.102
315157,Sidi-Ahmed Rouigeud,10.358834,36.401544,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315159,Sidi-Ali-el-Haouam,9.434772,36.198597,precise,settlement,"hellenistic-republican,roman",pleiades_settlement,7.145
315161,Sidi-Bel-Kassem-Ben-es-Souda,10.188225,36.132502,precise,settlement,roman,pleiades_settlement,0.102
315162,Sidi Bellaoui,8.977077,36.416215,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315163,Sidi-Bou-Goussa,8.583035,36.433222,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315164,Sidi-el-Hemissi,8.781601,36.496635,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315165,Sidi-el-Mareghni,10.695519,36.86571,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315167,Sidi-Medine-el-Aala,10.086446,36.348383,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315168,Sidi Naoui,9.786979,36.249239,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315169,Sidi N'sir,9.443916,36.894393,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315170,Sidi-Salah-el-Balti,8.940949,36.711303,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315171,Siguese,8.930003,36.209896,precise,station,late-antique,pleiades_transport,0.0
315172,Siminga,9.992434,36.457987,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315174,Simitthu,8.5753105,36.490103,precise,settlement,"hellenistic-republican,roman,late-antique,modern,twenty-first-ce",pleiades_settlement,7.2
315176,*Sua,9.5434195,36.708069,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315177,Suct(...),9.645585,36.317358,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315178,Sululos,9.605158,36.461372,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315180,Sustri,9.29794,36.547633,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315181,Sutunurca,9.9836735,36.581302,precise,settlement,"hellenistic-republican,roman",pleiades_settlement,7.145
315183,Tac(...),9.175157,36.33085,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315185,Tapphugabe(n)sis,9.525144,36.287237,precise,settlement,roman,pleiades_settlement,0.102
315186,Tegla,10.847646,36.959233,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315187,Teglata?,9.339372,36.636636,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315188,Tepelte,9.757767,36.395552,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315190,Tezaga?,9.556456,36.778088,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315191,Thabbora,9.434433,36.384209,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315192,Thabraca,8.7497465,36.9567785,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315194,Thaca,10.113359,36.280128,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315195,Thacia,9.050218,36.30267,precise,settlement,"roman,late-antique,twentieth-ce",pleiades_settlement,0.055
315196,Thaddur(...),9.718538,36.459555,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315197,Thagari Maius,9.947919,36.446852,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315198,Thagaste,8.004957,36.238412,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315199,Thagura,8.044696,36.174195,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315200,Theudalis?,9.742676,37.128742,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315201,Thibari,9.083041,36.505393,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315202,Thibicaae,9.791064,36.322229,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315203,Thibiuca?,9.75,36.75,rough,settlement,roman,pleiades_settlement,0.102
315205,Thibuli,9.842198,36.631882,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315206,Thigibba Bure,9.081467,36.475683,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315207,Thignica,9.3618302925,36.5237425832,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315208,Thimida,9.763771,37.16244,precise,settlement,"hellenistic-republican,roman,late-antique,twentieth-ce",pleiades_settlement,7.2
315209,Thimida Bure,9.131302,36.489223,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315210,Thimida Regia,10.141835,36.640739,precise,settlement,"hellenistic-republican,roman,twentieth-ce",pleiades_settlement,7.145
315211,Thimisua,9.322543,36.3148285,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315212,Thinisa?/Tuneiza?/Tunisa?,10.1246134,37.2144672,precise,"settlement, settlement-modern","hellenistic-republican,roman,late-antique,modern",pleiades_settlement,7.2
315213,Thinissut,10.585889,36.429258,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315214,Thisiduo,9.667333,36.680351,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315215,*Thisitana,9.739207,37.305692,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315216,Thizika,9.702008,37.003737,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315217,Thub(...),9.036339,36.774695,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315218,Thubba,9.801327,36.878082,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315219,Thuburbo Minus,9.838642,36.829599,precise,settlement,"hellenistic-republican,roman,late-antique,modern",pleiades_settlement,7.2
315220,Thuburbo Maius,9.90431802656,36.4004835066,precise,settlement,"hellenistic-republican,roman,late-antique,modern,twenty-first-ce",pleiades_settlement,7.2
315221,Thuburnica,8.4612665,36.527541,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315222,Thubursicu Bure,9.247116,36.458902,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315223,Thugga/Tokai?,9.21868921531,36.4232387819,precise,"settlement, archaeological-site","hellenistic-republican,roman,late-antique,modern",pleiades_settlement,7.2
315224,*Thullio,8.04749,36.654674,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315225,*Thunigaba,9.2126795,36.873168,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315226,Thunusuda,8.6659,36.451828,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315227,Thuraria,9.940136,36.834925,precise,station,late-antique,pleiades_transport,0.0
315228,Tichilla,9.444863,36.552416,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315230,Tubernuc,10.4564245,36.53214665,precise,settlement,"hellenistic-republican,roman,roman-early-empire-late-antique,late-antique",pleiades_settlement,7.2
315231,Tuccabor,9.522496,36.70526,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315233,Tunes,10.171649,36.79923,precise,settlement,"hellenistic-republican,roman,roman-early-empire-late-antique,late-antique,sixteenth-ce",pleiades_settlement,7.2
315235,Tuniza?,8.438117,36.8912775,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315236,Turris,9.793709,36.656954,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315237,Turris Rutunda,10.386576,36.260237,precise,villa,"roman,late-antique",pleiades_production,0.055
315241,Uccula,9.524142,36.767496,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315242,Uchi Maius,9.0842951,36.4113635,precise,"settlement, archaeological-site","hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315243,Ucres,9.97083,36.901123,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315244,Ucubi,8.892196,36.238518,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315245,Uppenna,10.441259,36.16839,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315246,Ureu,9.535499,36.875269,precise,settlement,"hellenistic-republican,roman",pleiades_settlement,7.145
315247,Uthina,10.172291,36.607458,precise,settlement,"roman,late-antique,twentieth-ce",pleiades_settlement,0.055
315248,Utica,10.0600077651,37.0558774503,precise,"settlement, archaeological-site","archaic,classical,hellenistic-republican,roman,late-antique,twentieth-ce",pleiades_settlement,25.75
315250,Uzali Sar,9.688235,36.811582,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315251,Uzalis,10.033986,37.169048,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315253,Vaga,9.184162,36.726581,precise,settlement,"hellenistic-republican,roman,late-antique,sixteenth-ce",pleiades_settlement,7.2
315254,Vallis,9.7466495,36.6248409,precise,"settlement, settlement-modern","roman,late-antique,nineteenth-ce,twentieth-ce,twenty-first-ce",pleiades_settlement,0.055
315255,Vasidice?,7.96098,36.151796,precise,settlement,late-antique,pleiades_settlement,0.0
315256,*Vazari,9.579189,36.872048,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315258,Vicus Annaeus,9.906042,36.263392,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315259,Vicus Augusti?,9.238986,36.636684,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315260,Vicus Bovius,9.825728,36.6633,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315261,Vicus Haterianus,9.763611,36.325319,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315262,Vieux Ghardimaou,8.436315,36.448956,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315263,Villa Magna Variana,9.366642,36.569468,precise,villa,"hellenistic-republican,roman,late-antique",pleiades_production,7.2
315264,Vina,10.550673,36.510508,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315267,Zama Regia/Zama *Maior,9.28599123658,36.1116547921,precise,"settlement, archaeological-site","hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315269,*Ziccilia,8.842194,36.33022,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315270,Zigira,9.400005,36.600011,precise,settlement,"roman,late-antique",pleiades_settlement,0.055
315271,Ziqua,10.1390015,36.393555,precise,settlement,"hellenistic-republican,roman,late-antique",pleiades_settlement,7.2
315273,Zucchari(...),9.9622488,36.2626668,precise,"settlement, settlement-modern","roman,late-antique,twenty-first-ce",pleiades_settlement,0.055
317857,Untitled,8.75,36.25,rough,bridge,"roman,late-antique",pleiades_transport,0.055
317858,Untitled,8.75,36.25,rough,bridge,"roman,late-antique",pleiades_transport,0.055
317859,Untitled,9.25,36.75,rough,bridge,"roman,late-antique",pleiades_transport,0.055
317860,Untitled,9.25,36.75,rough,bridge,"roman,late-antique",pleiades_transport,0.055
317861,Untitled,9.25,36.25,rough,bridge,"roman,late-antique",pleiades_transport,0.055
317862,Untitled,10.493508,36.322191,precise,bridge,"roman,late-antique",pleiades_transport,0.055
318613,Untitled,8.573824,36.866224,precise,mine-2,roman,pleiades_production,0.102
318614,Untitled,8.981726,36.697824,precise,mine-2,roman,pleiades_production,0.102
318615,Marble quarry near Simitthus,8.57748845922,36.4929298436,precise,quarry,"roman,late-antique",pleiades_production,0.055
318616,Untitled,9.25,36.75,rough,quarry,roman,pleiades_production,0.102
318617,Untitled,9.25,36.75,rough,quarry,roman,pleiades_production,0.102
318618,Untitled,9.51335,37.263143,precise,quarry,roman,pleiades_production,0.102
318619,Untitled,9.643071,36.888865,precise,mine-2,roman,pleiades_production,0.102
318620,Untitled,10.844502,36.946399,precise,quarry,roman,pleiades_production,0.102
318621,Untitled,10.904112,36.998701,precise,quarry,"hellenistic-republican,roman",pleiades_production,7.145
318622,Untitled,11.25,37.25,rough,quarry,"hellenistic-republican,roman",pleiades_production,7.145
319367,Untitled,9.5,37.0,rough,road,"roman,late-antique",pleiades_transport,0.055
319368,Untitled,9.5,37.0,rough,road,"roman,late-antique",pleiades_transport,0.055
319369,Untitled,9.5,37.0,rough,road,"roman,late-antique",pleiades_transport,0.055
319370,Untitled,9.5,37.0,rough,road,"roman,late-antique",pleiades_transport,0.055
319371,Untitled,9.5,37.0,rough,road,"roman,late-antique",pleiades_transport,0.055
319372,Untitled,9.5,37.0,rough,road,"roman,late-antique",pleiades_transport,0.055
319373,Untitled,9.5,37.0,rough,road,"roman,late-antique",pleiades_transport,0.055
319374,Untitled,9.5,37.0,rough,road,"roman,late-antique",pleiades_transport,0.055
319375,Untitled,9.5,37.0,rough,road,"roman,late-antique",pleiades_transport,0.055
319377,Untitled,9.5,37.0,rough,road,"roman,late-antique",pleiades_transport,0.055
319379,Untitled,9.5,37.0,rough,road,"roman,late-antique",pleiades_transport,0.055
319380,Untitled,9.5,37.0,rough,road,"roman,late-antique",pleiades_transport,0.055
319381,Untitled,9.5,37.0,rough,road,"roman,late-antique",pleiades_transport,0.055
319382,Untitled,9.5,37.0,rough,road,"roman,late-antique",pleiades_transport,0.055
319383,Untitled,9.5,37.0,rough,road,"roman,late-antique",pleiades_transport,0.055
319384,Untitled,9.5,37.0,rough,road,"roman,late-antique",pleiades_transport,0.055
319385,Untitled,9.5,37.0,rough,road,"roman,late-antique",pleiades_transport,0.055
320123,Untitled,8.752589,36.691677,precise,villa,roman,pleiades_production,0.102
320124,Untitled,9.445923,37.048402,precise,"settlement, unlabeled",roman,pleiades_settlement,0.102
320125,Untitled,9.404307,36.596698,precise,"villa, monument","hellenistic-republican,roman",pleiades_production,7.145
320127,Untitled,9.894521,37.145838,precise,"settlement, unlabeled",hellenistic-republican,pleiades_settlement,4.0
320128,Untitled,9.792771,36.836889,precise,"settlement, unlabeled",hellenistic-republican,pleiades_settlement,4.0
320129,Untitled,9.55092,36.050557,precise,"settlement, unlabeled",hellenistic-republican,pleiades_settlement,4.0
320130,Untitled,10.356781,36.520194,precise,"villa, unlabeled",roman,pleiades_production,0.102
320131,Untitled,10.173673,36.429987,precise,"villa, unlabeled",hellenistic-republican,pleiades_production,4.0
320132,Untitled,10.642624,36.513501,precise,"villa, unlabeled",roman,pleiades_production,0.102
434423626,Sacra Via,12.4880568181,41.8912481359,precise,road,"archaic,classical,hellenistic-republican,roman,late-antique,mediaeval-byzantine",pleiades_transport,25.75
671053358,Isera,11.0100244,45.8856353,precise,villa,roman,pleiades_production,0.102
352972522,"Coriglia, Castel Viscardo",12.0215283327,42.7753423349,precise,settlement,"archaic,classical,hellenistic-republican,roman,late-antique",pleiades_settlement,25.75
721060792,"The ""Auditorium site"" at the Auditorium Parco della Musica (Rome)",12.4755058349,41.9287870637,precise,"villa, archaeological-site","archaic,classical,hellenistic-republican,roman,twentieth-ce,twenty-first-ce",pleiades_production,25.695
215496319,Withdrawn: Tellaro Roman villa,15.0784713,36.8359248,precise,villa,"roman,late-antique",pleiades_production,0.055
251126036,San Felice Roman villa,16.290342,40.826347,precise,villa,roman,pleiades_production,0.102
306780756,"Ponte di Apollo, Punicum",11.8812405,42.0387821,precise,"bridge, archaeological-site",roman,pleiades_transport,0.102
306780757,"Ponte Romano Di Largo Impero, Santa Marinella",11.8764434,42.0377163,precise,bridge,roman,pleiades_transport,0.102
375994248,Villa romana di Acque Fresche a Civitavecchia,11.742479,42.1506675,precise,villa,roman,pleiades_production,0.102
505616398,Castelliere di Monte Orve,12.8886459,43.0335335,precise,fortified-settlement,"1st-millennium-bce,twenty-first-ce",pleiades_settlement,10.438
50391614,Monte Catalfaro,14.7170002,37.280398,precise,"mountain, settlement, wall-2","archaic,classical,hellenistic-roman-early-empire,late-antique,modern",pleiades_settlement,25.75
334522083,San Antonino di Perti,8.322503,44.194436,precise,fortified-settlement,"late-antique,mediaeval-byzantine",pleiades_settlement,0.0
736595947,Fonteblanda,11.1680802,42.5648566,precise,"settlement, settlement-modern",modern,pleiades_settlement,0.0
922522298,Paduline villa,10.8871217543,42.7651149466,precise,villa,"hellenistic-republican,roman,late-antique,twenty-first-ce",pleiades_production,7.2
687658192,"Staranzano, Roman villa “Liberta Peticia”",13.4967749702,45.8086662871,precise,villa,roman,pleiades_production,0.102
413249072,Solestà Roman bridge,13.5718295,42.85851385,precise,bridge,roman-early-empire-late-antique,pleiades_transport,0.052
423044,S. Gennaro,12.72048,41.683455,precise,settlement,"roman,late-antique,twentieth-ce",pleiades_settlement,0.055
791200251,Masseria Caronella,17.31499,40.50047,precise,villa,hellenistic-roman-early-empire,pleiades_production,4.5
66910159,Ponte Romano di Viale Roma,11.8722269,42.0370513,precise,bridge,roman,pleiades_transport,0.102
66910160,Villa Mattonara,11.7685633,42.1164052,precise,villa,roman,pleiades_production,0.102
555723846,Acquapendente,11.864988,42.7439961,precise,"settlement, settlement-modern",modern,pleiades_settlement,0.0
943717699,Gran Carro (Bolsena),11.9951461185,42.5915592305,precise,settlement,"2nd-millenium-bce,archaic,twentieth-ce,twenty-first-ce",pleiades_settlement,2.25
100196697,Torcularium villa,12.4147255132,41.8143153632,precise,villa,"hellenistic-republican,roman,twenty-first-ce",pleiades_production,7.145
166681198,Izola,13.647245,45.533601,precise,villa,roman-early-empire-late-antique,pleiades_production,0.052
54771560,Cave di Fosso del Drago,12.494114,42.053798,precise,quarry,"hellenistic-republican,roman",pleiades_production,7.145
399911221,Mdina,14.4044833,35.8844423,precise,"city-wall, settlement","archaic,classical,hellenistic-republican,roman,late-antique,mediaeval-byzantine",pleiades_settlement,25.75
628761194,Villa of Lucullus (Neaoplis),14.2479532,40.8311445,precise,villa,"roman,twenty-first-ce",pleiades_production,0.102
334776903,Pons Aelius,12.4664399121,41.9018943389,precise,bridge,"roman,late-antique",pleiades_transport,0.055
846285407,S'Imbalconadu Roman villa,9.5051592,40.8870294,precise,villa,roman,pleiades_production,0.102
720902384,Villa di Nerone,12.6219082,41.4461039,precise,villa,roman,pleiades_production,0.102
201409250,Castellaccio Europarco,12.472699,41.80281,precise,"cemetery, villa","hellenistic-republican,roman",pleiades_production,7.145
783133250,Nuraghe Sant'Imbenia,8.196389,40.622778,precise,"nuraghe, settlement","2nd-millenium-bce,archaic",pleiades_settlement,2.25
575996197,Negrar Roman Villa,10.9452002003,45.5382597065,precise,villa,roman,pleiades_production,0.102
822068560,Colle della Coedra,12.843599,41.689938,precise,fortified-settlement,twenty-first-ce,pleiades_settlement,0.0
