source_type,source_id,name,bin_start_year,bin_end_year,weight
maritime_shipwreck,154.0,Agropoli,-150,-125,0.04545454680919647
maritime_shipwreck,154.0,Agropoli,-125,-100,0.04545454680919647
maritime_shipwreck,154.0,Agropoli,-100,-75,0.04545454680919647
maritime_shipwreck,154.0,Agropoli,-75,-50,0.04545454680919647
maritime_shipwreck,154.0,Agropoli,-50,-25,0.04545454680919647
maritime_shipwreck,154.0,Agropoli,-25,0,0.04545454680919647
maritime_shipwreck,7462.0,Albenga,-100,-75,1.0
maritime_shipwreck,8644.0,Albenga II,-100,-75,0.2525252401828766
maritime_shipwreck,8644.0,Albenga II,-75,-50,0.2525252401828766
maritime_shipwreck,8644.0,Albenga II,-50,-25,0.2525252401828766
maritime_shipwreck,8644.0,Albenga II,-25,0,0.24242424964904785
maritime_shipwreck,7467.0,Alghero,-150,-125,0.04545454680919647
maritime_shipwreck,7467.0,Alghero,-125,-100,0.04545454680919647
maritime_shipwreck,7467.0,Alghero,-100,-75,0.04545454680919647
maritime_shipwreck,7467.0,Alghero,-75,-50,0.04545454680919647
maritime_shipwreck,7467.0,Alghero,-50,-25,0.04545454680919647
maritime_shipwreck,7467.0,Alghero,-25,0,0.04545454680919647
maritime_shipwreck,8877.0,Alghero 1,-25,0,0.1428571492433548
maritime_shipwreck,7473.0,Ancona,-150,-125,0.20000000298023224
maritime_shipwreck,7473.0,Ancona,-125,-100,0.20000000298023224
maritime_shipwreck,7473.0,Ancona,-100,-75,0.20000000298023224
maritime_shipwreck,7473.0,Ancona,-75,-50,0.20000000298023224
maritime_shipwreck,7473.0,Ancona,-50,-25,0.20000000298023224
maritime_shipwreck,8700.0,Ancona 1,-200,-175,0.1666666716337204
maritime_shipwreck,8700.0,Ancona 1,-175,-150,0.1666666716337204
maritime_shipwreck,8700.0,Ancona 1,-150,-125,0.1666666716337204
maritime_shipwreck,8700.0,Ancona 1,-125,-100,0.1666666716337204
maritime_shipwreck,8700.0,Ancona 1,-100,-75,0.1666666716337204
maritime_shipwreck,8700.0,Ancona 1,-75,-50,0.1666666716337204
maritime_shipwreck,8701.0,Ancona 2,-200,-175,1.0
maritime_shipwreck,8702.0,Ancona 3,-300,-275,0.125
maritime_shipwreck,8702.0,Ancona 3,-275,-250,0.125
maritime_shipwreck,8702.0,Ancona 3,-250,-225,0.125
maritime_shipwreck,8702.0,Ancona 3,-225,-200,0.125
maritime_shipwreck,8702.0,Ancona 3,-200,-175,0.125
maritime_shipwreck,8702.0,Ancona 3,-175,-150,0.125
maritime_shipwreck,8702.0,Ancona 3,-150,-125,0.125
maritime_shipwreck,8702.0,Ancona 3,-125,-100,0.125
maritime_shipwreck,206.0,Barbarossa,-250,-225,0.25
maritime_shipwreck,206.0,Barbarossa,-225,-200,0.25
maritime_shipwreck,206.0,Barbarossa,-200,-175,0.25
maritime_shipwreck,206.0,Barbarossa,-175,-150,0.25
maritime_shipwreck,8689.0,Bocca Grande,-100,-75,0.125
maritime_shipwreck,8689.0,Bocca Grande,-75,-50,0.125
maritime_shipwreck,8689.0,Bocca Grande,-50,-25,0.125
maritime_shipwreck,8689.0,Bocca Grande,-25,0,0.125
maritime_shipwreck,8983.0,Cala del Diavolo,-125,-100,0.1818181872367859
maritime_shipwreck,8983.0,Cala del Diavolo,-100,-75,0.22727273404598236
maritime_shipwreck,8983.0,Cala del Diavolo,-75,-50,0.22727273404598236
maritime_shipwreck,8983.0,Cala del Diavolo,-50,-25,0.22727273404598236
maritime_shipwreck,8983.0,Cala del Diavolo,-25,0,0.13636364042758942
maritime_shipwreck,8925.0,Cala Gadir II,-125,-100,0.5
maritime_shipwreck,8925.0,Cala Gadir II,-100,-75,0.5
maritime_shipwreck,8722.0,Cala Minnola,-100,-75,0.5
maritime_shipwreck,8722.0,Cala Minnola,-75,-50,0.5
maritime_shipwreck,8825.0,Cala Palombara,-100,-75,0.25
maritime_shipwreck,8825.0,Cala Palombara,-75,-50,0.25
maritime_shipwreck,8825.0,Cala Palombara,-50,-25,0.25
maritime_shipwreck,8825.0,Cala Palombara,-25,0,0.25
maritime_shipwreck,8953.0,Cala Su Pallosu,-200,-175,0.25
maritime_shipwreck,8953.0,Cala Su Pallosu,-175,-150,0.25
maritime_shipwreck,8953.0,Cala Su Pallosu,-150,-125,0.25
maritime_shipwreck,8953.0,Cala Su Pallosu,-125,-100,0.25
maritime_shipwreck,204.0,Camarina E,-300,-275,0.0357142873108387
maritime_shipwreck,204.0,Camarina E,-275,-250,0.0357142873108387
maritime_shipwreck,204.0,Camarina E,-250,-225,0.0357142873108387
maritime_shipwreck,204.0,Camarina E,-225,-200,0.0357142873108387
maritime_shipwreck,204.0,Camarina E,-200,-175,0.0357142873108387
maritime_shipwreck,204.0,Camarina E,-175,-150,0.0357142873108387
maritime_shipwreck,204.0,Camarina E,-150,-125,0.0357142873108387
maritime_shipwreck,204.0,Camarina E,-125,-100,0.0357142873108387
maritime_shipwreck,204.0,Camarina E,-100,-75,0.0357142873108387
maritime_shipwreck,204.0,Camarina E,-75,-50,0.0357142873108387
maritime_shipwreck,204.0,Camarina E,-50,-25,0.0357142873108387
maritime_shipwreck,204.0,Camarina E,-25,0,0.0357142873108387
maritime_shipwreck,8703.0,Caorle,-125,-100,0.5
maritime_shipwreck,8703.0,Caorle,-100,-75,0.5
maritime_shipwreck,186.0,Capo Cimiti,-150,-125,0.04545454680919647
maritime_shipwreck,186.0,Capo Cimiti,-125,-100,0.04545454680919647
maritime_shipwreck,186.0,Capo Cimiti,-100,-75,0.04545454680919647
maritime_shipwreck,186.0,Capo Cimiti,-75,-50,0.04545454680919647
maritime_shipwreck,186.0,Capo Cimiti,-50,-25,0.04545454680919647
maritime_shipwreck,186.0,Capo Cimiti,-25,0,0.04545454680919647
maritime_shipwreck,8813.0,Capo d'Armi,-50,-25,0.1071428582072258
maritime_shipwreck,8813.0,Capo d'Armi,-25,0,0.1785714328289032
maritime_shipwreck,7649.0,Capo di Torre Cavallo,-150,-125,0.25
maritime_shipwreck,7649.0,Capo di Torre Cavallo,-125,-100,0.25
maritime_shipwreck,7649.0,Capo di Torre Cavallo,-100,-75,0.25
maritime_shipwreck,7649.0,Capo di Torre Cavallo,-75,-50,0.25
maritime_shipwreck,8717.0,Capo Feto,-500,-475,0.125
maritime_shipwreck,8717.0,Capo Feto,-475,-450,0.125
maritime_shipwreck,8717.0,Capo Feto,-450,-425,0.125
maritime_shipwreck,8717.0,Capo Feto,-425,-400,0.125
maritime_shipwreck,8717.0,Capo Feto,-400,-375,0.125
maritime_shipwreck,8717.0,Capo Feto,-375,-350,0.125
maritime_shipwreck,8717.0,Capo Feto,-350,-325,0.125
maritime_shipwreck,8717.0,Capo Feto,-325,-300,0.125
maritime_shipwreck,8811.0,Capo Palinuro - Punta della Quaglia,-150,-125,0.04545454680919647
maritime_shipwreck,8811.0,Capo Palinuro - Punta della Quaglia,-125,-100,0.04545454680919647
maritime_shipwreck,8811.0,Capo Palinuro - Punta della Quaglia,-100,-75,0.04545454680919647
maritime_shipwreck,8811.0,Capo Palinuro - Punta della Quaglia,-75,-50,0.04545454680919647
maritime_shipwreck,8811.0,Capo Palinuro - Punta della Quaglia,-50,-25,0.04545454680919647
maritime_shipwreck,8811.0,Capo Palinuro - Punta della Quaglia,-25,0,0.04545454680919647
maritime_shipwreck,7684.0,Capraia A,-100,-75,0.125
maritime_shipwreck,7684.0,Capraia A,-75,-50,0.125
maritime_shipwreck,7684.0,Capraia A,-50,-25,0.125
maritime_shipwreck,7684.0,Capraia A,-25,0,0.125
maritime_shipwreck,7685.0,Capraia B,-150,-125,0.04545454680919647
maritime_shipwreck,7685.0,Capraia B,-125,-100,0.04545454680919647
maritime_shipwreck,7685.0,Capraia B,-100,-75,0.04545454680919647
maritime_shipwreck,7685.0,Capraia B,-75,-50,0.04545454680919647
maritime_shipwreck,7685.0,Capraia B,-50,-25,0.04545454680919647
maritime_shipwreck,7685.0,Capraia B,-25,0,0.04545454680919647
maritime_shipwreck,8668.0,Capraia Etruscan 2004,-600,-575,0.0833333358168602
maritime_shipwreck,8668.0,Capraia Etruscan 2004,-575,-550,0.0833333358168602
maritime_shipwreck,8668.0,Capraia Etruscan 2004,-550,-525,0.0833333358168602
maritime_shipwreck,8668.0,Capraia Etruscan 2004,-525,-500,0.0833333358168602
maritime_shipwreck,8668.0,Capraia Etruscan 2004,-500,-475,0.0833333358168602
maritime_shipwreck,8668.0,Capraia Etruscan 2004,-475,-450,0.0833333358168602
maritime_shipwreck,8668.0,Capraia Etruscan 2004,-450,-425,0.0833333358168602
maritime_shipwreck,8668.0,Capraia Etruscan 2004,-425,-400,0.0833333358168602
maritime_shipwreck,8668.0,Capraia Etruscan 2004,-400,-375,0.0833333358168602
maritime_shipwreck,8668.0,Capraia Etruscan 2004,-375,-350,0.0833333358168602
maritime_shipwreck,8668.0,Capraia Etruscan 2004,-350,-325,0.0833333358168602
maritime_shipwreck,8668.0,Capraia Etruscan 2004,-325,-300,0.0833333358168602
maritime_shipwreck,8669.0,Capraia Roman 2004,-300,-275,0.0357142873108387
maritime_shipwreck,8669.0,Capraia Roman 2004,-275,-250,0.0357142873108387
maritime_shipwreck,8669.0,Capraia Roman 2004,-250,-225,0.0357142873108387
maritime_shipwreck,8669.0,Capraia Roman 2004,-225,-200,0.0357142873108387
maritime_shipwreck,8669.0,Capraia Roman 2004,-200,-175,0.0357142873108387
maritime_shipwreck,8669.0,Capraia Roman 2004,-175,-150,0.0357142873108387
maritime_shipwreck,8669.0,Capraia Roman 2004,-150,-125,0.0357142873108387
maritime_shipwreck,8669.0,Capraia Roman 2004,-125,-100,0.0357142873108387
maritime_shipwreck,8669.0,Capraia Roman 2004,-100,-75,0.0357142873108387
maritime_shipwreck,8669.0,Capraia Roman 2004,-75,-50,0.0357142873108387
maritime_shipwreck,8669.0,Capraia Roman 2004,-50,-25,0.0357142873108387
maritime_shipwreck,8669.0,Capraia Roman 2004,-25,0,0.0357142873108387
maritime_shipwreck,8878.0,Caprara,-100,-75,0.1666666716337204
maritime_shipwreck,8878.0,Caprara,-75,-50,0.1666666716337204
maritime_shipwreck,8878.0,Caprara,-50,-25,0.1666666716337204
maritime_shipwreck,8878.0,Caprara,-25,0,0.1666666716337204
maritime_shipwreck,8882.0,Gallipoli 3,-150,-125,0.04545454680919647
maritime_shipwreck,8882.0,Gallipoli 3,-125,-100,0.04545454680919647
maritime_shipwreck,8882.0,Gallipoli 3,-100,-75,0.04545454680919647
maritime_shipwreck,8882.0,Gallipoli 3,-75,-50,0.04545454680919647
maritime_shipwreck,8882.0,Gallipoli 3,-50,-25,0.04545454680919647
maritime_shipwreck,8882.0,Gallipoli 3,-25,0,0.04545454680919647
maritime_shipwreck,8695.0,Gallipoli 2,-300,-275,0.25
maritime_shipwreck,8695.0,Gallipoli 2,-275,-250,0.25
maritime_shipwreck,8695.0,Gallipoli 2,-250,-225,0.25
maritime_shipwreck,8695.0,Gallipoli 2,-225,-200,0.25
maritime_shipwreck,7857.0,Gela A,-525,-500,0.5
maritime_shipwreck,7857.0,Gela A,-500,-475,0.5
maritime_shipwreck,8873.0,Gela B,-475,-450,0.5
maritime_shipwreck,8873.0,Gela B,-450,-425,0.5
maritime_shipwreck,7867.0,Giglio Campese A,-600,-575,1.0
maritime_shipwreck,8885.0,Grado (2000),-300,-275,0.25
maritime_shipwreck,8885.0,Grado (2000),-275,-250,0.25
maritime_shipwreck,8885.0,Grado (2000),-250,-225,0.25
maritime_shipwreck,8885.0,Grado (2000),-225,-200,0.25
maritime_shipwreck,8693.0,Ischia,-300,-275,0.0416666679084301
maritime_shipwreck,8693.0,Ischia,-275,-250,0.0416666679084301
maritime_shipwreck,8693.0,Ischia,-250,-225,0.0416666679084301
maritime_shipwreck,8693.0,Ischia,-225,-200,0.0416666679084301
maritime_shipwreck,8693.0,Ischia,-200,-175,0.0416666679084301
maritime_shipwreck,8693.0,Ischia,-175,-150,0.0416666679084301
maritime_shipwreck,8693.0,Ischia,-150,-125,0.0416666679084301
maritime_shipwreck,8693.0,Ischia,-125,-100,0.0416666679084301
maritime_shipwreck,8693.0,Ischia,-100,-75,0.0416666679084301
maritime_shipwreck,8693.0,Ischia,-75,-50,0.0416666679084301
maritime_shipwreck,8693.0,Ischia,-50,-25,0.0416666679084301
maritime_shipwreck,8693.0,Ischia,-25,0,0.0416666679084301
maritime_shipwreck,9060.0,Isola della Gallinara (Savona),-100,-75,0.2525252401828766
maritime_shipwreck,9060.0,Isola della Gallinara (Savona),-75,-50,0.2525252401828766
maritime_shipwreck,9060.0,Isola della Gallinara (Savona),-50,-25,0.2525252401828766
maritime_shipwreck,9060.0,Isola della Gallinara (Savona),-25,0,0.24242424964904785
maritime_shipwreck,9032.0,Isola Rossa 2,-50,-25,0.021739130839705467
maritime_shipwreck,9032.0,Isola Rossa 2,-25,0,0.10869564861059189
maritime_shipwreck,8829.0,Isole Pedagne Grandi,-25,0,0.5
maritime_shipwreck,8022.0,La Madonnina,-325,-300,1.0
maritime_shipwreck,156.0,Lampedusa B,-125,-100,0.5
maritime_shipwreck,156.0,Lampedusa B,-100,-75,0.5
maritime_shipwreck,8919.0,Le Formiche di Capraia,-175,-150,0.5
maritime_shipwreck,8919.0,Le Formiche di Capraia,-150,-125,0.5
maritime_shipwreck,9.0,Le Grotticelle,-75,-50,0.5
maritime_shipwreck,9.0,Le Grotticelle,-50,-25,0.5
maritime_shipwreck,8809.0,Li Galli - Vetara,-100,-75,0.125
maritime_shipwreck,8809.0,Li Galli - Vetara,-75,-50,0.125
maritime_shipwreck,8809.0,Li Galli - Vetara,-50,-25,0.125
maritime_shipwreck,8809.0,Li Galli - Vetara,-25,0,0.125
maritime_shipwreck,8008.0,Lido di Sant'Anna,-150,-125,0.20000000298023224
maritime_shipwreck,8008.0,Lido di Sant'Anna,-125,-100,0.20000000298023224
maritime_shipwreck,8008.0,Lido di Sant'Anna,-100,-75,0.20000000298023224
maritime_shipwreck,8008.0,Lido di Sant'Anna,-75,-50,0.20000000298023224
maritime_shipwreck,8008.0,Lido di Sant'Anna,-50,-25,0.20000000298023224
maritime_shipwreck,8035.0,Mal di Ventre,-75,-50,0.5
maritime_shipwreck,8035.0,Mal di Ventre,-50,-25,0.5
maritime_shipwreck,8699.0,Margherita di Savoia,-500,-475,0.125
maritime_shipwreck,8699.0,Margherita di Savoia,-475,-450,0.125
maritime_shipwreck,8699.0,Margherita di Savoia,-450,-425,0.125
maritime_shipwreck,8699.0,Margherita di Savoia,-425,-400,0.125
maritime_shipwreck,8699.0,Margherita di Savoia,-400,-375,0.125
maritime_shipwreck,8699.0,Margherita di Savoia,-375,-350,0.125
maritime_shipwreck,8699.0,Margherita di Savoia,-350,-325,0.125
maritime_shipwreck,8699.0,Margherita di Savoia,-325,-300,0.125
maritime_shipwreck,8805.0,Marina Grande di Bacoli,-50,-25,0.1666666716337204
maritime_shipwreck,8805.0,Marina Grande di Bacoli,-25,0,0.1666666716337204
maritime_shipwreck,8058.0,Marsala (Punic Ship),-250,-225,0.3333333432674408
maritime_shipwreck,8058.0,Marsala (Punic Ship),-225,-200,0.3333333432674408
maritime_shipwreck,8058.0,Marsala (Punic Ship),-200,-175,0.3333333432674408
maritime_shipwreck,8865.0,Montalto di Castro,-200,-175,0.25
maritime_shipwreck,8865.0,Montalto di Castro,-175,-150,0.25
maritime_shipwreck,8865.0,Montalto di Castro,-150,-125,0.25
maritime_shipwreck,8865.0,Montalto di Castro,-125,-100,0.25
maritime_shipwreck,8826.0,Mucurune,-200,-175,0.1666666716337204
maritime_shipwreck,8826.0,Mucurune,-175,-150,0.1666666716337204
maritime_shipwreck,8826.0,Mucurune,-150,-125,0.1666666716337204
maritime_shipwreck,8826.0,Mucurune,-125,-100,0.1666666716337204
maritime_shipwreck,8826.0,Mucurune,-100,-75,0.1666666716337204
maritime_shipwreck,8826.0,Mucurune,-75,-50,0.1666666716337204
maritime_shipwreck,8822.0,Nardo,-200,-175,0.1666666716337204
maritime_shipwreck,8822.0,Nardo,-175,-150,0.1666666716337204
maritime_shipwreck,8822.0,Nardo,-150,-125,0.1666666716337204
maritime_shipwreck,8822.0,Nardo,-125,-100,0.1666666716337204
maritime_shipwreck,8822.0,Nardo,-100,-75,0.1666666716337204
maritime_shipwreck,8822.0,Nardo,-75,-50,0.1666666716337204
maritime_shipwreck,8924.0,Olbia (statue),-150,-125,0.04545454680919647
maritime_shipwreck,8924.0,Olbia (statue),-125,-100,0.04545454680919647
maritime_shipwreck,8924.0,Olbia (statue),-100,-75,0.04545454680919647
maritime_shipwreck,8924.0,Olbia (statue),-75,-50,0.04545454680919647
maritime_shipwreck,8924.0,Olbia (statue),-50,-25,0.04545454680919647
maritime_shipwreck,8924.0,Olbia (statue),-25,0,0.04545454680919647
maritime_shipwreck,8172.0,Palombina Vecchia,-100,-75,0.5
maritime_shipwreck,8172.0,Palombina Vecchia,-75,-50,0.5
maritime_shipwreck,8647.0,Pisa B,-25,0,0.4444444477558136
maritime_shipwreck,8648.0,Pisa C,-50,-25,0.5102040767669678
maritime_shipwreck,8648.0,Pisa C,-25,0,0.4897959232330322
maritime_shipwreck,8650.0,Pisa E,-50,-25,0.17241379618644714
maritime_shipwreck,8650.0,Pisa E,-25,0,0.8275862336158752
maritime_shipwreck,8653.0,Pisa G,-150,-125,0.04545454680919647
maritime_shipwreck,8653.0,Pisa G,-125,-100,0.04545454680919647
maritime_shipwreck,8653.0,Pisa G,-100,-75,0.04545454680919647
maritime_shipwreck,8653.0,Pisa G,-75,-50,0.04545454680919647
maritime_shipwreck,8653.0,Pisa G,-50,-25,0.04545454680919647
maritime_shipwreck,8653.0,Pisa G,-25,0,0.04545454680919647
maritime_shipwreck,8654.0,Pisa H,-150,-125,0.04545454680919647
maritime_shipwreck,8654.0,Pisa H,-125,-100,0.04545454680919647
maritime_shipwreck,8654.0,Pisa H,-100,-75,0.04545454680919647
maritime_shipwreck,8654.0,Pisa H,-75,-50,0.04545454680919647
maritime_shipwreck,8654.0,Pisa H,-50,-25,0.04545454680919647
maritime_shipwreck,8654.0,Pisa H,-25,0,0.04545454680919647
maritime_shipwreck,9034.0,Pisa Hellenistic ship,-200,-175,1.0
maritime_shipwreck,8652.0,Pisa P,-50,-25,0.0833333358168602
maritime_shipwreck,8652.0,Pisa P,-25,0,0.4166666567325592
maritime_shipwreck,8262.0,Porticello,-425,-400,1.0
maritime_shipwreck,208.0,Porto Ercole A,-150,-125,0.5
maritime_shipwreck,208.0,Porto Ercole A,-125,-100,0.5
maritime_shipwreck,8872.0,Porto Palo di Capo Passero,-400,-375,0.125
maritime_shipwreck,8872.0,Porto Palo di Capo Passero,-375,-350,0.125
maritime_shipwreck,8872.0,Porto Palo di Capo Passero,-350,-325,0.125
maritime_shipwreck,8872.0,Porto Palo di Capo Passero,-325,-300,0.125
maritime_shipwreck,8872.0,Porto Palo di Capo Passero,-300,-275,0.125
maritime_shipwreck,8872.0,Porto Palo di Capo Passero,-275,-250,0.125
maritime_shipwreck,8872.0,Porto Palo di Capo Passero,-250,-225,0.125
maritime_shipwreck,8872.0,Porto Palo di Capo Passero,-225,-200,0.125
maritime_shipwreck,8718.0,Porto Palo di Menfi,-200,-175,0.25
maritime_shipwreck,8718.0,Porto Palo di Menfi,-175,-150,0.25
maritime_shipwreck,8718.0,Porto Palo di Menfi,-150,-125,0.25
maritime_shipwreck,8718.0,Porto Palo di Menfi,-125,-100,0.25
maritime_shipwreck,150.0,Pozzino,-150,-125,0.75
maritime_shipwreck,150.0,Pozzino,-125,-100,0.25
maritime_shipwreck,8297.0,Punta Braccetto,-500,-475,1.0
maritime_shipwreck,8812.0,Punta di Zambrone,-100,-75,0.1785714328289032
maritime_shipwreck,8812.0,Punta di Zambrone,-75,-50,0.1785714328289032
maritime_shipwreck,8812.0,Punta di Zambrone,-50,-25,0.1785714328289032
maritime_shipwreck,8812.0,Punta di Zambrone,-25,0,0.1785714328289032
maritime_shipwreck,8329.0,Punta Licosa 1,-100,-75,0.2525252401828766
maritime_shipwreck,8329.0,Punta Licosa 1,-75,-50,0.2525252401828766
maritime_shipwreck,8329.0,Punta Licosa 1,-50,-25,0.2525252401828766
maritime_shipwreck,8329.0,Punta Licosa 1,-25,0,0.24242424964904785
maritime_shipwreck,8810.0,Punta Licosa 2,-100,-75,0.125
maritime_shipwreck,8810.0,Punta Licosa 2,-75,-50,0.125
maritime_shipwreck,8810.0,Punta Licosa 2,-50,-25,0.125
maritime_shipwreck,8810.0,Punta Licosa 2,-25,0,0.125
maritime_shipwreck,8342.0,Punta Scaletta,-150,-125,1.0
maritime_shipwreck,8954.0,Sa Tonnara A,-200,-175,0.5
maritime_shipwreck,8954.0,Sa Tonnara A,-175,-150,0.5
maritime_shipwreck,8411.0,Santa Caterina di Nardo,-175,-150,0.5
maritime_shipwreck,8411.0,Santa Caterina di Nardo,-150,-125,0.5
maritime_shipwreck,8823.0,Santa Caterina di Nardo 2,-400,-375,0.125
maritime_shipwreck,8823.0,Santa Caterina di Nardo 2,-375,-350,0.125
maritime_shipwreck,8823.0,Santa Caterina di Nardo 2,-350,-325,0.125
maritime_shipwreck,8823.0,Santa Caterina di Nardo 2,-325,-300,0.125
maritime_shipwreck,8823.0,Santa Caterina di Nardo 2,-300,-275,0.125
maritime_shipwreck,8823.0,Santa Caterina di Nardo 2,-275,-250,0.125
maritime_shipwreck,8823.0,Santa Caterina di Nardo 2,-250,-225,0.125
maritime_shipwreck,8823.0,Santa Caterina di Nardo 2,-225,-200,0.125
maritime_shipwreck,8869.0,Sant'Andrea A,-50,-25,1.0
maritime_shipwreck,8870.0,Sant'Andrea B,-100,-75,1.0
maritime_shipwreck,8867.0,Santo Stefano al Mare,-25,0,0.5
maritime_shipwreck,8419.0,Saturo A,-200,-175,0.5
maritime_shipwreck,8419.0,Saturo A,-175,-150,0.5
maritime_shipwreck,180.0,Savelletri,-300,-275,0.1666666716337204
maritime_shipwreck,180.0,Savelletri,-275,-250,0.8333333134651184
maritime_shipwreck,8723.0,Sciacca,-150,-125,0.04545454680919647
maritime_shipwreck,8723.0,Sciacca,-125,-100,0.04545454680919647
maritime_shipwreck,8723.0,Sciacca,-100,-75,0.04545454680919647
maritime_shipwreck,8723.0,Sciacca,-75,-50,0.04545454680919647
maritime_shipwreck,8723.0,Sciacca,-50,-25,0.04545454680919647
maritime_shipwreck,8723.0,Sciacca,-25,0,0.04545454680919647
maritime_shipwreck,8439.0,Secca dei Mattoni,-100,-75,0.5
maritime_shipwreck,8439.0,Secca dei Mattoni,-75,-50,0.5
maritime_shipwreck,207.0,Secca Del Bagno,-200,-175,1.0
maritime_shipwreck,8444.0,Secca di Capistello,-300,-275,1.0
maritime_shipwreck,8876.0,Secche della Meloria,-275,-250,0.5
maritime_shipwreck,8876.0,Secche della Meloria,-250,-225,0.5
maritime_shipwreck,182.0,Secche Di Ugento A,-50,-25,0.1666666716337204
maritime_shipwreck,182.0,Secche Di Ugento A,-25,0,0.1666666716337204
maritime_shipwreck,8816.0,Seleno,-150,-125,0.20000000298023224
maritime_shipwreck,8816.0,Seleno,-125,-100,0.20000000298023224
maritime_shipwreck,8816.0,Seleno,-100,-75,0.20000000298023224
maritime_shipwreck,8816.0,Seleno,-75,-50,0.20000000298023224
maritime_shipwreck,8816.0,Seleno,-50,-25,0.20000000298023224
maritime_shipwreck,169.0,Spargi,-125,-100,1.0
maritime_shipwreck,146.0,Stentinello,-300,-275,1.0
maritime_shipwreck,8712.0,Teulada,-600,-575,0.0833333358168602
maritime_shipwreck,8712.0,Teulada,-575,-550,0.0833333358168602
maritime_shipwreck,8712.0,Teulada,-550,-525,0.0833333358168602
maritime_shipwreck,8712.0,Teulada,-525,-500,0.0833333358168602
maritime_shipwreck,8712.0,Teulada,-500,-475,0.0833333358168602
maritime_shipwreck,8712.0,Teulada,-475,-450,0.0833333358168602
maritime_shipwreck,8712.0,Teulada,-450,-425,0.0833333358168602
maritime_shipwreck,8712.0,Teulada,-425,-400,0.0833333358168602
maritime_shipwreck,8712.0,Teulada,-400,-375,0.0833333358168602
maritime_shipwreck,8712.0,Teulada,-375,-350,0.0833333358168602
maritime_shipwreck,8712.0,Teulada,-350,-325,0.0833333358168602
maritime_shipwreck,8712.0,Teulada,-325,-300,0.0833333358168602
maritime_shipwreck,8534.0,Torre Guaceto,-100,-75,0.2525252401828766
maritime_shipwreck,8534.0,Torre Guaceto,-75,-50,0.2525252401828766
maritime_shipwreck,8534.0,Torre Guaceto,-50,-25,0.2525252401828766
maritime_shipwreck,8534.0,Torre Guaceto,-25,0,0.24242424964904785
maritime_shipwreck,8820.0,Torre Melissa - Villaggio Sirio,-125,-100,0.20000000298023224
maritime_shipwreck,8820.0,Torre Melissa - Villaggio Sirio,-100,-75,0.20000000298023224
maritime_shipwreck,8820.0,Torre Melissa - Villaggio Sirio,-75,-50,0.20000000298023224
maritime_shipwreck,8820.0,Torre Melissa - Villaggio Sirio,-50,-25,0.20000000298023224
maritime_shipwreck,8820.0,Torre Melissa - Villaggio Sirio,-25,0,0.20000000298023224
maritime_shipwreck,8537.0,Torre Santa Sabina 1,-25,0,0.5
maritime_shipwreck,8698.0,Torre Santa Sabina 2,-300,-275,0.0416666679084301
maritime_shipwreck,8698.0,Torre Santa Sabina 2,-275,-250,0.0416666679084301
maritime_shipwreck,8698.0,Torre Santa Sabina 2,-250,-225,0.0416666679084301
maritime_shipwreck,8698.0,Torre Santa Sabina 2,-225,-200,0.0416666679084301
maritime_shipwreck,8698.0,Torre Santa Sabina 2,-200,-175,0.0416666679084301
maritime_shipwreck,8698.0,Torre Santa Sabina 2,-175,-150,0.0416666679084301
maritime_shipwreck,8698.0,Torre Santa Sabina 2,-150,-125,0.0416666679084301
maritime_shipwreck,8698.0,Torre Santa Sabina 2,-125,-100,0.0416666679084301
maritime_shipwreck,8698.0,Torre Santa Sabina 2,-100,-75,0.0416666679084301
maritime_shipwreck,8698.0,Torre Santa Sabina 2,-75,-50,0.0416666679084301
maritime_shipwreck,8698.0,Torre Santa Sabina 2,-50,-25,0.0416666679084301
maritime_shipwreck,8698.0,Torre Santa Sabina 2,-25,0,0.0416666679084301
maritime_shipwreck,8824.0,Torre Sinfono,-100,-75,0.2525252401828766
maritime_shipwreck,8824.0,Torre Sinfono,-75,-50,0.2525252401828766
maritime_shipwreck,8824.0,Torre Sinfono,-50,-25,0.2525252401828766
maritime_shipwreck,8824.0,Torre Sinfono,-25,0,0.24242424964904785
maritime_shipwreck,8828.0,Torre Testa - Porto di Brindisi,-200,-175,0.1666666716337204
maritime_shipwreck,8828.0,Torre Testa - Porto di Brindisi,-175,-150,0.1666666716337204
maritime_shipwreck,8828.0,Torre Testa - Porto di Brindisi,-150,-125,0.1666666716337204
maritime_shipwreck,8828.0,Torre Testa - Porto di Brindisi,-125,-100,0.1666666716337204
maritime_shipwreck,8828.0,Torre Testa - Porto di Brindisi,-100,-75,0.1666666716337204
maritime_shipwreck,8828.0,Torre Testa - Porto di Brindisi,-75,-50,0.1666666716337204
maritime_shipwreck,8550.0,Tre Senghe,-50,-25,0.5
maritime_shipwreck,8550.0,Tre Senghe,-25,0,0.5
maritime_shipwreck,181.0,Valle Ponti,-25,0,1.0
maritime_shipwreck,8956.0,Ventotene 2,-100,-75,0.2525252401828766
maritime_shipwreck,8956.0,Ventotene 2,-75,-50,0.2525252401828766
maritime_shipwreck,8956.0,Ventotene 2,-50,-25,0.2525252401828766
maritime_shipwreck,8956.0,Ventotene 2,-25,0,0.24242424964904785
maritime_shipwreck,155.0,Vulpiglia,-300,-275,1.0
archaeological_occupation,AIDA_10181,Herculaneum,-375,-350,1.1324882507324219e-06
archaeological_occupation,AIDA_10181,Herculaneum,-350,-325,0.0073615312576293945
